"Crash.ID","State","Month","Year","Crash.Type","Number.Fatalities","Bus.Involvement","Heavy.Rigid.Truck.Involvement","Articulated.Truck.Involvement","Speed.Limit","National.LGA.Name.2017","Christmas.Period","Easter.Period","Time.of.day"
20131152,"NSW",3,2013,"Single",1,"No","No","No","60",NA,"No","Yes","Night"
20131227,"NSW",3,2013,"Single",1,"No","No","No","70",NA,"No","No","Night"
20133159,"Qld",3,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20138001,"ACT",3,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20135110,"WA",3,2013,"Single",1,"No","No","Yes","100",NA,"No","Yes","Night"
20132060,"Vic",3,2013,"Single",2,"No","No","No","100",NA,"No","No","Night"
20135008,"WA",3,2013,"Single",1,"No","No","No","110",NA,"No","No","Day"
20132066,"Vic",3,2013,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20131024,"NSW",3,2013,"Multiple",1,"No","Yes","No","80",NA,"No","No","Day"
20133143,"Qld",3,2013,"Single",1,"No","No","No","100",NA,"No","Yes","Day"
20134004,"SA",3,2013,"Single",1,"No","No","No","90",NA,"No","No","Day"
20131009,"NSW",3,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Night"
20134055,"SA",3,2013,"Single",1,"No","No","No","110",NA,"No","No","Day"
20132216,"Vic",3,2013,"Multiple",1,"No","No","No","70",NA,"No","No","Day"
20131276,"NSW",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20133114,"Qld",3,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20134083,"SA",3,2013,"Single",1,"No","No","No","110",NA,"No","No","Day"
20136004,"Tas",3,2013,"Single",1,"No","No","No","80",NA,"No","Yes","Day"
20135114,"WA",3,2013,"Single",1,"No","No","No","110",NA,"No","No","Day"
20131130,"NSW",3,2013,"Multiple",1,"No","No","No","70",NA,"No","No","Night"
20133185,"Qld",3,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20132095,"Vic",3,2013,"Single",1,"No","No","No","40",NA,"No","No","Night"
20132165,"Vic",3,2013,"Multiple",1,"No","No","Yes","100",NA,"No","No","Day"
20131138,"NSW",3,2013,"Single",1,"No","No","No","80",NA,"No","No","Day"
20131221,"NSW",3,2013,"Multiple",1,"No","No","No","50",NA,"No","No","Day"
20134045,"SA",3,2013,"Single",1,"No","No","No","50",NA,"No","Yes","Night"
20133117,"Qld",3,2013,"Multiple",1,"No","No","Yes","80",NA,"No","No","Day"
20133131,"Qld",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20131061,"NSW",3,2013,"Multiple",1,"No","No","No","90",NA,"No","No","Day"
20134017,"SA",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20134040,"SA",3,2013,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20132114,"Vic",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20132018,"Vic",3,2013,"Single",1,"No","No","No","80",NA,"No","No","Day"
20136025,"Tas",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20132193,"Vic",3,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20131025,"NSW",3,2013,"Single",1,"No","No","No","110",NA,"No","No","Day"
20134081,"SA",3,2013,"Multiple",2,"No","No","Yes","110",NA,"No","Yes","Night"
20131083,"NSW",3,2013,"Single",1,"No","No","No","70",NA,"No","No","Day"
20134087,"SA",3,2013,"Single",1,"No","Yes","No","60",NA,"No","No","Day"
20133054,"Qld",3,2013,"Multiple",2,"No","No","No","100",NA,"No","Yes","Night"
20131126,"NSW",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20132002,"Vic",3,2013,"Multiple",1,"No","No","Yes","110",NA,"No","No","Night"
20133007,"Qld",3,2013,"Multiple",2,"Yes","No","No","100",NA,"No","No","Day"
20136033,"Tas",3,2013,"Multiple",1,"No","No","No","80",NA,"No","No","Night"
20131288,"NSW",3,2013,"Single",1,"No","No","No","80",NA,"No","No","Day"
20135041,"WA",3,2013,"Single",1,"No","No","No","110",NA,"No","No","Day"
20131306,"NSW",3,2013,"Multiple",1,"No","No","No","50",NA,"No","No","Day"
20131213,"NSW",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20133116,"Qld",3,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20134082,"SA",3,2013,"Single",1,"No","No","No","50",NA,"No","No","Day"
20134029,"SA",3,2013,"Single",2,"No","No","No","100",NA,"No","No","Day"
20135073,"WA",3,2013,"Single",1,"No","No","No","80",NA,"No","No","Day"
20135060,"WA",3,2013,"Single",1,"No","No","No","110",NA,"No","No","Day"
20131086,"NSW",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20132096,"Vic",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20131123,"NSW",3,2013,"Single",1,"No","No","No","80",NA,"No","No","Day"
20133122,"Qld",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20131143,"NSW",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20132033,"Vic",3,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20134080,"SA",3,2013,"Single",1,"No","No","No","50",NA,"No","No","Night"
20132045,"Vic",3,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20135046,"WA",3,2013,"Single",1,"No","No","No",NA,NA,"No","Yes","Day"
20131006,"NSW",3,2013,"Multiple",1,"No","No","Yes","110",NA,"No","No","Day"
20135089,"WA",3,2013,"Multiple",1,"No","No","No","110",NA,"No","Yes","Day"
20132022,"Vic",3,2013,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20133102,"Qld",3,2013,"Single",1,"No","No","No","100",NA,"No","Yes","Day"
20138002,"ACT",3,2013,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20132168,"Vic",3,2013,"Multiple",1,"No","No","No","50",NA,"No","Yes","Day"
20133064,"Qld",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20132145,"Vic",3,2013,"Multiple",1,"No","No","No","40",NA,"No","Yes","Day"
20131041,"NSW",3,2013,"Multiple",1,"No","No","No","60",NA,"No","Yes","Night"
20131018,"NSW",3,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20134007,"SA",3,2013,"Single",1,"No","No","No","50",NA,"No","No","Night"
20131252,"NSW",3,2013,"Multiple",1,"No","No","No","50",NA,"No","No","Day"
20134008,"SA",3,2013,"Multiple",1,"No","No","No","110",NA,"No","No","Day"
20131104,"NSW",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20133046,"Qld",3,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20132098,"Vic",3,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20131149,"NSW",3,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20131015,"NSW",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20132017,"Vic",3,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20132104,"Vic",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20132007,"Vic",3,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20138006,"ACT",3,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20136001,"Tas",3,2013,"Single",1,"No","No","No","100",NA,"No","Yes","Night"
20134037,"SA",3,2013,"Single",1,"No","No","No","100",NA,"No","Yes","Night"
20132135,"Vic",3,2013,"Single",1,"No","No","No","70",NA,"No","No","Night"
20134020,"SA",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20131191,"NSW",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20133240,"Qld",3,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20133226,"Qld",3,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Night"
20131284,"NSW",3,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20131073,"NSW",3,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Night"
20131156,"NSW",3,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20132150,"Vic",3,2013,"Multiple",1,"No","No","No","70",NA,"No","No","Night"
20133121,"Qld",3,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20131136,"NSW",3,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20133110,"Qld",3,2013,"Multiple",1,"No","No","No","110",NA,"No","No","Night"
20132075,"Vic",3,2013,"Single",1,"No","No","No",NA,NA,"No","No","Day"
20132049,"Vic",3,2013,"Multiple",1,"Yes","No","No","110",NA,"No","Yes","Day"
20133211,"Qld",2,2013,"Single",1,"No","No","No","60",NA,"No","No","Day"
20133095,"Qld",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20132196,"Vic",2,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20132223,"Vic",2,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20133101,"Qld",2,2013,"Single",1,"No","Yes","No","100",NA,"No","No","Night"
20133198,"Qld",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20132097,"Vic",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20132025,"Vic",2,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20133151,"Qld",2,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20133108,"Qld",2,2013,"Single",1,"No","No","No","70",NA,"No","No","Day"
20133124,"Qld",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20131243,"NSW",2,2013,"Multiple",1,"No","No","Yes","100",NA,"No","No","Night"
20132138,"Vic",2,2013,"Multiple",1,"No","No","Yes","100",NA,"No","No","Day"
20132016,"Vic",2,2013,"Multiple",1,"No","No","No","50",NA,"No","No","Night"
20136026,"Tas",2,2013,"Multiple",1,"No","No","No","40",NA,"No","No","Day"
20133241,"Qld",2,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20134052,"SA",2,2013,"Single",1,"No","No","No","60",NA,"No","No","Day"
20131184,"NSW",2,2013,"Single",1,"No","No","No","80",NA,"No","No","Day"
20131263,"NSW",2,2013,"Single",1,"No","No","No","70",NA,"No","No","Day"
20133155,"Qld",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20132020,"Vic",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20131293,"NSW",2,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Night"
20133145,"Qld",2,2013,"Single",1,"No","No","No","80",NA,"No","No","Day"
20136019,"Tas",2,2013,"Single",1,"No","No","No","<40",NA,"No","No","Day"
20132154,"Vic",2,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20131203,"NSW",2,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20132054,"Vic",2,2013,"Multiple",1,"No","Yes","No","100",NA,"No","No","Day"
20135112,"WA",2,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Night"
20135003,"WA",2,2013,"Single",1,"No","No","No","50",NA,"No","No","Day"
20132164,"Vic",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20132172,"Vic",2,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20132103,"Vic",2,2013,"Multiple",2,"No","No","No","100",NA,"No","No","Day"
20132206,"Vic",2,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20131007,"NSW",2,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20133006,"Qld",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20133228,"Qld",2,2013,"Single",2,"No","No","No","100",NA,"No","No","Day"
20131137,"NSW",2,2013,"Single",1,"No","No","No","90",NA,"No","No","Day"
20135144,"WA",2,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Night"
20131064,"NSW",2,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20137014,"NT",2,2013,"Single",1,"No","No","No","130",NA,"No","No","Day"
20133104,"Qld",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20131262,"NSW",2,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20131019,"NSW",2,2013,"Multiple",1,"No","No","Yes","40",NA,"No","No","Day"
20131265,"NSW",2,2013,"Single",1,"No","No","No","90",NA,"No","No","Day"
20131113,"NSW",2,2013,"Single",1,"No","No","No","110",NA,"No","No","Day"
20132027,"Vic",2,2013,"Single",1,"No","No","No","50",NA,"No","No","Day"
20135061,"WA",2,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20135109,"WA",2,2013,"Multiple",1,"No","Yes","No","70",NA,"No","No","Day"
20133019,"Qld",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20135054,"WA",2,2013,"Single",3,"No","No","No","70",NA,"No","No","Night"
20133058,"Qld",2,2013,"Single",1,"No","No","No","60",NA,"No","No","Day"
20132185,"Vic",2,2013,"Multiple",1,"No","Yes","No","60",NA,"No","No","Day"
20132037,"Vic",2,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20132200,"Vic",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20132222,"Vic",2,2013,"Single",2,"No","No","No","100",NA,"No","No","Day"
20133119,"Qld",2,2013,"Multiple",1,"No","No","No","70",NA,"No","No","Day"
20131037,"NSW",2,2013,"Single",1,"No","No","No","90",NA,"No","No","Day"
20131002,"NSW",2,2013,"Multiple",1,"No","No","No","110",NA,"No","No","Day"
20131180,"NSW",2,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20136030,"Tas",2,2013,"Single",1,"No","No","No","90",NA,"No","No","Day"
20131074,"NSW",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20134089,"SA",2,2013,"Multiple",1,"No","No","Yes","80",NA,"No","No","Day"
20132059,"Vic",2,2013,"Single",1,"No","No","No","90",NA,"No","No","Day"
20134077,"SA",2,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20132184,"Vic",2,2013,"Multiple",1,"No","No","Yes","100",NA,"No","No","Day"
20131185,"NSW",2,2013,"Multiple",1,"No","No","No","80",NA,"No","No","Night"
20131035,"NSW",2,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20133175,"Qld",2,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20133224,"Qld",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20131238,"NSW",2,2013,"Multiple",1,"No","No","Yes","100",NA,"No","No","Night"
20131229,"NSW",2,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20131211,"NSW",2,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20131012,"NSW",2,2013,"Multiple",1,"No","Yes","No","80",NA,"No","No","Day"
20131235,"NSW",2,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20131194,"NSW",2,2013,"Single",1,"No","No","No","50",NA,"No","No","Night"
20135141,"WA",2,2013,"Single",1,"No","No","No","50",NA,"No","No","Night"
20131109,"NSW",2,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20133188,"Qld",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20132078,"Vic",2,2013,"Multiple",1,"No","No","No","40",NA,"No","No","Day"
20135133,"WA",2,2013,"Single",1,"No","No","No","110",NA,"No","No","Night"
20131096,"NSW",2,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20131279,"NSW",2,2013,"Multiple",1,"No","No","Yes","100",NA,"No","No","Night"
20131234,"NSW",2,2013,"Single",1,"No","No","No","50",NA,"No","No","Day"
20135045,"WA",2,2013,"Multiple",1,"No","No","No","50",NA,"No","No","Night"
20135069,"WA",2,2013,"Single",1,"No","No","No","110",NA,"No","No","Night"
20131117,"NSW",2,2013,"Multiple",1,"No","No","No","50",NA,"No","No","Night"
20131031,"NSW",2,2013,"Single",1,"No","No","No","50",NA,"No","No","Night"
20133015,"Qld",2,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Night"
20133146,"Qld",2,2013,"Multiple",1,"No","No","No","90",NA,"No","No","Night"
20135040,"WA",2,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20133218,"Qld",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20133091,"Qld",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20134036,"SA",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20131299,"NSW",2,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Night"
20131232,"NSW",2,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20132090,"Vic",2,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20131164,"NSW",2,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20132141,"Vic",1,2013,"Single",1,"No","No","No","110",NA,"No","No","Day"
20135086,"WA",1,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20136015,"Tas",1,2013,"Multiple",1,"No","No","Yes","110",NA,"No","No","Day"
20132029,"Vic",1,2013,"Single",1,"No","No","No","50",NA,"No","No","Day"
20133189,"Qld",1,2013,"Single",1,"No","No","Yes","60",NA,"No","No","Day"
20132109,"Vic",1,2013,"Single",1,"No","No","No","50",NA,"No","No","Day"
20135019,"WA",1,2013,"Single",1,"No","No","No","80",NA,"No","No","Day"
20132170,"Vic",1,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20135099,"WA",1,2013,"Multiple",1,"No","No","No","110",NA,"No","No","Day"
20134076,"SA",1,2013,"Multiple",2,"No","No","No","60",NA,"No","No","Night"
20135083,"WA",1,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20135108,"WA",1,2013,"Multiple",1,"No","No","No","110",NA,"No","No","Day"
20136014,"Tas",1,2013,"Single",1,"No","No","No","50",NA,"No","No","Day"
20134030,"SA",1,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20131077,"NSW",1,2013,"Multiple",1,"No","No","No","50",NA,"No","No","Day"
20133021,"Qld",1,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20133195,"Qld",1,2013,"Single",2,"No","No","No","50",NA,"Yes","No","Night"
20133153,"Qld",1,2013,"Multiple",1,"No","No","No","50",NA,"No","No","Day"
20137013,"NT",1,2013,"Multiple",1,"No","No","No","60",NA,"Yes","No","Night"
20133045,"Qld",1,2013,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20135142,"WA",1,2013,"Multiple",1,"No","No","Yes","70",NA,"No","No","Day"
20135131,"WA",1,2013,"Single",1,"No","No","No","110",NA,"Yes","No","Night"
20131023,"NSW",1,2013,"Single",1,"No","No","No","50",NA,"No","No","Day"
20131057,"NSW",1,2013,"Multiple",2,"No","No","No","80",NA,"Yes","No","Night"
20131214,"NSW",1,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20133067,"Qld",1,2013,"Single",1,"No","No","No","110",NA,"Yes","No","Night"
20133232,"Qld",1,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20133236,"Qld",1,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20131142,"NSW",1,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20133038,"Qld",1,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20135070,"WA",1,2013,"Single",1,"No","No","No","100",NA,"Yes","No","Night"
20135087,"WA",1,2013,"Single",1,"No","No","No","110",NA,"No","No","Day"
20135027,"WA",1,2013,"Single",2,"No","No","No","80",NA,"No","No","Day"
20135125,"WA",1,2013,"Single",1,"No","No","No","110",NA,"No","No","Day"
20135049,"WA",1,2013,"Single",1,"No","No","No","110",NA,"No","No","Night"
20132047,"Vic",1,2013,"Multiple",1,"No","Yes","No","100",NA,"No","No","Day"
20134042,"SA",1,2013,"Multiple",1,"No","Yes","No","60",NA,"No","No","Day"
20133020,"Qld",1,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20133147,"Qld",1,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20133033,"Qld",1,2013,"Single",2,"No","No","No","70",NA,"No","No","Night"
20131026,"NSW",1,2013,"Multiple",1,"No","No","No","90",NA,"No","No","Day"
20131139,"NSW",1,2013,"Multiple",1,"No","Yes","No","80",NA,"No","No","Night"
20131162,"NSW",1,2013,"Single",1,"No","No","No","50",NA,"No","No","Day"
20135017,"WA",1,2013,"Single",1,"No","Yes","No","110",NA,"No","No","Day"
20134054,"SA",1,2013,"Single",1,"No","No","Yes","60",NA,"No","No","Day"
20133112,"Qld",1,2013,"Single",1,"No","No","No","80",NA,"No","No","Day"
20135080,"WA",1,2013,"Multiple",1,"No","No","Yes","80",NA,"No","No","Day"
20132071,"Vic",1,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20131160,"NSW",1,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20133070,"Qld",1,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20134056,"SA",1,2013,"Single",2,"No","No","No","50",NA,"No","No","Day"
20131148,"NSW",1,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20135002,"WA",1,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20135115,"WA",1,2013,"Multiple",1,"No","No","No","50",NA,"No","No","Day"
20131218,"NSW",1,2013,"Multiple",1,"No","No","No","70",NA,"Yes","No","Night"
20132065,"Vic",1,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20132129,"Vic",1,2013,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20133035,"Qld",1,2013,"Single",1,"No","No","No","110",NA,"No","No","Day"
20133071,"Qld",1,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20132188,"Vic",1,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20134038,"SA",1,2013,"Single",1,"No","No","No","50",NA,"No","No","Day"
20132149,"Vic",1,2013,"Single",1,"No","No","No","100",NA,"No","No","Day"
20133034,"Qld",1,2013,"Multiple",1,"No","Yes","No","100",NA,"No","No","Day"
20133190,"Qld",1,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Night"
20133148,"Qld",1,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20133123,"Qld",1,2013,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20133171,"Qld",1,2013,"Single",1,"No","No","No","50",NA,"No","No","Night"
20133097,"Qld",1,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20137023,"NT",1,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20131178,"NSW",1,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20131044,"NSW",1,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20134063,"SA",1,2013,"Single",1,"No","No","No","60",NA,"No","No","Night"
20134019,"SA",1,2013,"Multiple",1,"No","No","No","50",NA,"Yes","No","Night"
20132177,"Vic",1,2013,"Single",1,"No","No","No","60",NA,"Yes","No","Night"
20135081,"WA",1,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Night"
20135106,"WA",1,2013,"Single",1,"No","No","No","70",NA,"No","No","Night"
20133031,"Qld",1,2013,"Single",1,"No","No","No","40",NA,"No","No","Night"
20132035,"Vic",1,2013,"Multiple",1,"No","No","No","100",NA,"No","No","Night"
20133061,"Qld",1,2013,"Multiple",3,"No","No","Yes","110",NA,"No","No","Night"
20133133,"Qld",1,2013,"Multiple",2,"No","No","Yes","100",NA,"No","No","Night"
20134061,"SA",1,2013,"Single",1,"No","No","No","50",NA,"No","No","Night"
20133057,"Qld",1,2013,"Multiple",1,"No","No","Yes","100",NA,"No","No","Night"
20135098,"WA",1,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20138007,"ACT",1,2013,"Single",1,"No","No","No","50",NA,"No","No","Night"
20132126,"Vic",1,2013,"Multiple",1,"No","No","No","60",NA,"No","No","Night"
20133140,"Qld",1,2013,"Single",1,"No","No","No","100",NA,"No","No","Night"
20132192,"Vic",1,2013,"Single",1,"No","No","No","80",NA,"No","No","Night"
20131021,"NSW",1,2013,"Multiple",1,"No","No","No","100",NA,"Yes","No","Day"
20126008,"Tas",12,2012,"Multiple",1,"No","No","No","80",NA,"Yes","No","Day"
20124082,"SA",12,2012,"Multiple",1,"No","Yes","No","110",NA,"No","No","Night"
20121175,"NSW",12,2012,"Single",2,"No","No","No","100",NA,"No","No","Day"
20122089,"Vic",12,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20121150,"NSW",12,2012,"Single",1,"No","No","No","50",NA,"Yes","No","Night"
20122145,"Vic",12,2012,"Multiple",5,"No","No","No","100",NA,"No","No","Night"
20123173,"Qld",12,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20122015,"Vic",12,2012,"Multiple",1,"No","No","No","70",NA,"Yes","No","Night"
20122007,"Vic",12,2012,"Multiple",1,"No","No","No","70",NA,"Yes","No","Night"
20121139,"NSW",12,2012,"Single",1,"No","No","No","50",NA,"No","No","Night"
20121068,"NSW",12,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20123231,"Qld",12,2012,"Single",5,"No","No","No","110",NA,"No","No","Night"
20122130,"Vic",12,2012,"Multiple",1,"No","No","Yes","80",NA,"Yes","No","Day"
20122039,"Vic",12,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Night"
20123224,"Qld",12,2012,"Single",1,"No","No","Yes","110",NA,"No","No","Day"
20124030,"SA",12,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20121098,"NSW",12,2012,"Single",1,"No","No","No","50",NA,"No","No","Day"
20122122,"Vic",12,2012,"Single",1,"No","No","No","50",NA,"Yes","No","Night"
20122067,"Vic",12,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20123155,"Qld",12,2012,"Single",1,"No","No","No","100",NA,"Yes","No","Night"
20121035,"NSW",12,2012,"Single",1,"No","No","No","50",NA,"No","No","Day"
20123011,"Qld",12,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Night"
20121021,"NSW",12,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20121258,"NSW",12,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20125015,"WA",12,2012,"Single",1,"No","No","No","50",NA,"No","No","Day"
20122180,"Vic",12,2012,"Multiple",1,"No","No","No","80",NA,"No","No","Night"
20122243,"Vic",12,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20126002,"Tas",12,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20125109,"WA",12,2012,"Single",1,"No","No","No","110",NA,"No","No","Day"
20123124,"Qld",12,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20124071,"SA",12,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20126016,"Tas",12,2012,"Single",1,"No","No","No","110",NA,"No","No","Day"
20125142,"WA",12,2012,"Multiple",1,"No","Yes","No","80",NA,"No","No","Day"
20121135,"NSW",12,2012,"Single",1,"No","No","No","90",NA,"No","No","Day"
20121246,"NSW",12,2012,"Single",1,"No","No","No","50",NA,"No","No","Day"
20121279,"NSW",12,2012,"Single",1,"No","No","No","100",NA,"Yes","No","Day"
20121200,"NSW",12,2012,"Single",1,"No","No","No","100",NA,"Yes","No","Night"
20121308,"NSW",12,2012,"Multiple",1,"No","No","No","100",NA,"Yes","No","Day"
20125028,"WA",12,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20123140,"Qld",12,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20122059,"Vic",12,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20125025,"WA",12,2012,"Single",1,"No","No","No","110",NA,"Yes","No","Day"
20122190,"Vic",12,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20124010,"SA",12,2012,"Multiple",1,"No","No","No","100",NA,"Yes","No","Day"
20123004,"Qld",12,2012,"Multiple",1,"No","Yes","No","100",NA,"No","No","Day"
